,Price_EUR_MWh,Forecast_Load_MW,Forecast_Solar_MW,Forecast_Wind_MW,Forecast_Residual_Load_MW,Is_Negative,Year,Hour,DayOfWeek,Month,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos
2025-02-05 03:00:00+01:00,115.64,61700.0,0.0,3760.81,57939.19,False,2025,3,2,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 04:00:00+01:00,117.33,60600.0,0.0,3425.41,57174.59,False,2025,4,2,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 05:00:00+01:00,123.05,61500.0,0.0,3166.98,58333.02,False,2025,5,2,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 06:00:00+01:00,140.34,65200.0,0.0,2910.72,62289.28,False,2025,6,2,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 07:00:00+01:00,168.48,71600.0,0.0,2655.04,68944.96,False,2025,7,2,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 08:00:00+01:00,180.81,75700.0,50.99,2407.65,73241.36,False,2025,8,2,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 09:00:00+01:00,159.33,76400.0,2009.22,2161.4,72229.38,False,2025,9,2,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 10:00:00+01:00,143.61,76300.0,5719.11,1919.6,68661.29,False,2025,10,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 11:00:00+01:00,137.61,76000.0,8541.12,1829.96,65628.92,False,2025,11,2,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 12:00:00+01:00,129.14,75700.0,9888.97,1741.18,64069.85,False,2025,12,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 13:00:00+01:00,124.95,75000.0,10110.16,1653.93,63235.909999999996,False,2025,13,2,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 14:00:00+01:00,128.85,71000.0,9333.2,1646.73,60020.07,False,2025,14,2,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 15:00:00+01:00,144.12,68000.0,7385.14,1640.92,58973.94,False,2025,15,2,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 16:00:00+01:00,150.04,66000.0,4183.95,1636.63,60179.420000000006,False,2025,16,2,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 17:00:00+01:00,174.07,65600.0,933.13,1914.71,62752.16,False,2025,17,2,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 18:00:00+01:00,189.9,69600.0,0.0,2197.79,67402.21,False,2025,18,2,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 19:00:00+01:00,189.63,75200.0,0.0,2484.9,72715.1,False,2025,19,2,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 20:00:00+01:00,170.0,72100.0,0.0,2664.02,69435.98,False,2025,20,2,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 21:00:00+01:00,155.42,67900.0,0.0,2846.5,65053.5,False,2025,21,2,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 22:00:00+01:00,143.7,64700.0,0.0,3031.02,61668.98,False,2025,22,2,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-05 23:00:00+01:00,136.95,67900.0,0.0,3264.87,64635.13,False,2025,23,2,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2025-02-06 00:00:00+01:00,133.67,66200.0,0.0,3305.6,62894.4,False,2025,0,3,2,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 01:00:00+01:00,131.51,62900.0,0.0,3172.75,59727.25,False,2025,1,3,2,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 02:00:00+01:00,126.48,63400.0,0.0,3230.63,60169.37,False,2025,2,3,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 03:00:00+01:00,125.01,61200.0,0.0,3290.95,57909.05,False,2025,3,3,2,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 04:00:00+01:00,125.01,59700.0,0.0,3351.93,56348.07,False,2025,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 05:00:00+01:00,131.33,60600.0,0.0,3672.98,56927.02,False,2025,5,3,2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 06:00:00+01:00,144.92,64400.0,0.0,3994.37,60405.63,False,2025,6,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 07:00:00+01:00,180.09,71700.0,0.0,4319.54,67380.46,False,2025,7,3,2,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 08:00:00+01:00,210.56,76200.0,57.5,4551.85,71590.65,False,2025,8,3,2,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 09:00:00+01:00,177.44,77000.0,1841.69,4785.04,70373.27,False,2025,9,3,2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 10:00:00+01:00,158.82,77000.0,5024.08,5019.889999999999,66956.03,False,2025,10,3,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 11:00:00+01:00,142.89,76700.0,7602.65,5518.96,63578.39000000001,False,2025,11,3,2,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 12:00:00+01:00,136.27,76100.0,9136.4,6019.31,60944.29000000001,False,2025,12,3,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 13:00:00+01:00,131.06,75600.0,9307.97,6520.16,59771.869999999995,False,2025,13,3,2,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 14:00:00+01:00,115.25,71500.0,8785.62,7222.52,55491.86,False,2025,14,3,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 15:00:00+01:00,119.17,69000.0,6975.8,7925.0,54099.2,False,2025,15,3,2,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 16:00:00+01:00,123.44,67000.0,3970.05,8627.869999999999,54402.08,False,2025,16,3,2,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 17:00:00+01:00,141.02,66700.0,943.54,9099.35,56657.11000000001,False,2025,17,3,2,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 18:00:00+01:00,170.78,70700.0,0.0,9571.91,61128.09,False,2025,18,3,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 19:00:00+01:00,163.65,76700.0,0.0,10044.0,66656.0,False,2025,19,3,2,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 20:00:00+01:00,143.52,74000.0,0.0,10063.58,63936.42,False,2025,20,3,2,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 21:00:00+01:00,133.16,70200.0,0.0,10083.36,60116.64,False,2025,21,3,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 22:00:00+01:00,134.89,67300.0,0.0,10103.5,57196.5,False,2025,22,3,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-06 23:00:00+01:00,121.95,69900.0,0.0,10048.83,59851.17,False,2025,23,3,2,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2025-02-07 00:00:00+01:00,126.05,67700.0,0.0,11090.1,56609.9,False,2025,0,4,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 01:00:00+01:00,112.7,64400.0,0.0,10739.3,53660.7,False,2025,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 02:00:00+01:00,108.82,64600.0,0.0,10717.25,53882.75,False,2025,2,4,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 03:00:00+01:00,105.0,61800.0,0.0,10700.04,51099.96,False,2025,3,4,2,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 04:00:00+01:00,105.85,60500.0,0.0,10684.64,49815.36,False,2025,4,4,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 05:00:00+01:00,107.23,61400.0,0.0,11000.16,50399.84,False,2025,5,4,2,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 06:00:00+01:00,119.0,65400.0,0.0,11314.52,54085.479999999996,False,2025,6,4,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 07:00:00+01:00,145.68,71700.0,0.0,11629.28,60070.72,False,2025,7,4,2,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 08:00:00+01:00,164.3,75800.0,56.11,11226.08,64517.81,False,2025,8,4,2,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 09:00:00+01:00,150.37,76500.0,1496.93,10822.79,64180.280000000006,False,2025,9,4,2,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 10:00:00+01:00,138.4,76200.0,3732.08,10419.21,62048.71,False,2025,10,4,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 11:00:00+01:00,130.63,76000.0,5566.49,10238.26,60195.24999999999,False,2025,11,4,2,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 12:00:00+01:00,128.08,75900.0,6511.4,10057.73,59330.87000000001,False,2025,12,4,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 13:00:00+01:00,119.02,75900.0,6772.44,9877.48,59250.08,False,2025,13,4,2,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 14:00:00+01:00,119.98,72600.0,6078.4,9657.38,56864.22000000001,False,2025,14,4,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 15:00:00+01:00,122.43,70600.0,4494.54,9436.96,56668.50000000001,False,2025,15,4,2,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 16:00:00+01:00,130.98,68600.0,2359.49,9216.75,57023.759999999995,False,2025,16,4,2,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 17:00:00+01:00,145.45,68500.0,617.98,9303.54,58578.48,False,2025,17,4,2,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 18:00:00+01:00,151.01,71600.0,0.0,9389.76,62210.24,False,2025,18,4,2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 19:00:00+01:00,150.93,74800.0,0.0,9475.66,65324.34,False,2025,19,4,2,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 20:00:00+01:00,145.36,72100.0,0.0,9715.78,62384.22,False,2025,20,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 21:00:00+01:00,133.8,68500.0,0.0,9955.5,58544.5,False,2025,21,4,2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 22:00:00+01:00,133.06,65900.0,0.0,10195.99,55704.01,False,2025,22,4,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-07 23:00:00+01:00,120.55,68200.0,0.0,9832.5,58367.5,False,2025,23,4,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2025-02-08 00:00:00+01:00,106.74,64800.0,0.0,9487.45,55312.55,False,2025,0,5,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 01:00:00+01:00,97.67,61300.0,0.0,9178.17,52121.83,False,2025,1,5,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 02:00:00+01:00,89.5,61100.0,0.0,8899.9,52200.1,False,2025,2,5,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 03:00:00+01:00,94.34,57800.0,0.0,8619.35,49180.65,False,2025,3,5,2,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 04:00:00+01:00,89.69,56200.0,0.0,8338.470000000001,47861.53,False,2025,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 05:00:00+01:00,90.99,55200.0,0.0,8207.61,46992.39,False,2025,5,5,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 06:00:00+01:00,97.15,57000.0,0.0,8079.04,48920.96,False,2025,6,5,2,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 07:00:00+01:00,115.0,59300.0,0.0,7952.25,51347.75,False,2025,7,5,2,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 08:00:00+01:00,119.08,61400.0,38.8,7426.66,53934.53999999999,False,2025,8,5,2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 09:00:00+01:00,125.01,64200.0,1157.54,6900.52,56141.94,False,2025,9,5,2,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 10:00:00+01:00,121.84,66800.0,2993.9,6374.28,57431.82,False,2025,10,5,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 11:00:00+01:00,123.13,67900.0,4626.58,6112.71,57160.71,False,2025,11,5,2,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 12:00:00+01:00,125.4,69300.0,5413.32,5851.53,58035.15,False,2025,12,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 13:00:00+01:00,111.47,70400.0,5818.33,5592.45,58989.22,False,2025,13,5,2,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 14:00:00+01:00,107.28,65900.0,5547.02,5168.43,55184.549999999996,False,2025,14,5,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 15:00:00+01:00,118.0,63500.0,4559.68,4745.32,54195.0,False,2025,15,5,2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 16:00:00+01:00,141.55,61400.0,2807.49,4323.85,54268.66,False,2025,16,5,2,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 17:00:00+01:00,150.96,61000.0,860.0,4245.5599999999995,55894.44,False,2025,17,5,2,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 18:00:00+01:00,160.49,64500.0,0.0,4169.91,60330.09,False,2025,18,5,2,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 19:00:00+01:00,166.9,68500.0,0.0,4095.59,64404.41,False,2025,19,5,2,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 20:00:00+01:00,164.04,66700.0,0.0,4588.45,62111.55,False,2025,20,5,2,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 21:00:00+01:00,149.0,64100.0,0.0,5081.24,59018.76,False,2025,21,5,2,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 22:00:00+01:00,149.1,62200.0,0.0,5574.3,56625.7,False,2025,22,5,2,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-08 23:00:00+01:00,145.31,65500.0,0.0,5452.73,60047.270000000004,False,2025,23,5,2,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2025-02-09 00:00:00+01:00,135.0,63000.0,0.0,5200.61,57799.39,False,2025,0,6,2,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 01:00:00+01:00,137.56,59700.0,0.0,4823.11,54876.89,False,2025,1,6,2,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 02:00:00+01:00,137.56,59800.0,0.0,4684.25,55115.75,False,2025,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 03:00:00+01:00,119.3,56600.0,0.0,4541.98,52058.020000000004,False,2025,3,6,2,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 04:00:00+01:00,116.87,54700.0,0.0,4404.43,50295.57,False,2025,4,6,2,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 05:00:00+01:00,117.0,54000.0,0.0,4056.95,49943.05,False,2025,5,6,2,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 06:00:00+01:00,117.0,55300.0,0.0,3713.57,51586.43,False,2025,6,6,2,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 07:00:00+01:00,133.43,57300.0,0.0,3374.74,53925.26,False,2025,7,6,2,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 08:00:00+01:00,136.77,58900.0,76.69,3022.52,55800.79,False,2025,8,6,2,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 09:00:00+01:00,125.0,61500.0,1711.4,2677.55,57111.049999999996,False,2025,9,6,2,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 10:00:00+01:00,121.61,64500.0,4021.94,2335.56,58142.5,False,2025,10,6,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 11:00:00+01:00,122.01,65300.0,5573.3,1874.91,57851.78999999999,False,2025,11,6,2,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 12:00:00+01:00,140.32,66900.0,6073.61,1415.01,59411.38,False,2025,12,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 13:00:00+01:00,120.09,67500.0,5819.46,957.54,60723.0,False,2025,13,6,2,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 14:00:00+01:00,109.9,61900.0,5315.17,1036.15,55548.68,False,2025,14,6,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 15:00:00+01:00,120.4,59500.0,4072.43,1115.4,54312.17,False,2025,15,6,2,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 16:00:00+01:00,142.64,57900.0,2177.97,1195.47,54526.56,False,2025,16,6,2,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 17:00:00+01:00,149.54,57800.0,659.51,1485.83,55654.659999999996,False,2025,17,6,2,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 18:00:00+01:00,162.96,62000.0,0.0,1780.54,60219.46,False,2025,18,6,2,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 19:00:00+01:00,169.86,67400.0,0.0,2076.8900000000003,65323.11,False,2025,19,6,2,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 20:00:00+01:00,155.01,66400.0,0.0,2432.99,63967.01,False,2025,20,6,2,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 21:00:00+01:00,143.05,63600.0,0.0,2790.08,60809.92,False,2025,21,6,2,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 22:00:00+01:00,143.0,61300.0,0.0,3148.28,58151.72,False,2025,22,6,2,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-09 23:00:00+01:00,134.04,64600.0,0.0,3061.93,61538.07,False,2025,23,6,2,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2025-02-10 00:00:00+01:00,124.35,61800.0,0.0,3695.14,58104.86,False,2025,0,0,2,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 01:00:00+01:00,125.05,58900.0,0.0,3509.97,55390.03,False,2025,1,0,2,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 02:00:00+01:00,122.01,58600.0,0.0,3311.82,55288.18,False,2025,2,0,2,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 03:00:00+01:00,114.75,56800.0,0.0,3114.22,53685.78,False,2025,3,0,2,0.7071067811865476,0.7071067811865476,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 04:00:00+01:00,114.48,55700.0,0.0,2917.35,52782.65,False,2025,4,0,2,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 05:00:00+01:00,119.98,57300.0,0.0,2941.56,54358.44,False,2025,5,0,2,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 06:00:00+01:00,145.78,61500.0,0.0,2965.92,58534.08,False,2025,6,0,2,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 07:00:00+01:00,166.14,68500.0,0.0,2990.98,65509.02,False,2025,7,0,2,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 08:00:00+01:00,181.36,72400.0,55.28,2892.45,69452.27,False,2025,8,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 09:00:00+01:00,163.18,74200.0,1121.05,2794.25,70284.7,False,2025,9,0,2,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 10:00:00+01:00,157.02,74100.0,2184.79,2696.01,69219.20000000001,False,2025,10,0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 11:00:00+01:00,155.0,73900.0,3580.72,2680.14,67639.14,False,2025,11,0,2,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844386,0.5000000000000001
2025-02-10 12:00:00+01:00,147.84,74700.0,4209.93,2665.13,67824.94,False,2025,12,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844386,0.5000000000000001
